id_detalle,id_venta,id_producto,id_promocion,cantidad,precio_unitario_venta,descuento_aplicado,subtotal_linea
87371,22550,301,,1,5912.70,0.00,5912.70
87372,22550,620,,2,8593.33,0.00,17186.66
87373,22550,77,,1,6180.20,0.00,6180.20
87374,22550,92,,1,12434.19,0.00,12434.19
87375,22550,52,,3,15972.54,0.00,47917.62
87376,22550,324,,2,14391.05,0.00,28782.10
87377,22550,524,,3,7938.87,0.00,23816.61
87378,22551,678,,1,15937.31,0.00,15937.31
87379,22552,345,,1,15102.36,0.00,15102.36
87380,22552,609,,2,2298.17,0.00,4596.34
87381,22552,40,,1,16432.43,0.00,16432.43
87382,22552,354,,2,15729.52,0.00,31459.04
87383,22552,583,,2,13905.06,0.00,27810.12
87384,22553,356,,3,8350.94,0.00,25052.82
87385,22553,779,,1,17032.39,0.00,17032.39
87386,22553,26,,1,18520.57,0.00,18520.57
87387,22553,25,,3,11563.26,0.00,34689.78
87388,22553,489,,1,18364.32,0.00,18364.32
87389,22554,623,,2,5555.20,0.00,11110.40
87390,22554,48,,5,4853.25,0.00,24266.25
87391,22554,222,,1,14748.06,0.00,14748.06
87392,22555,415,,4,4808.80,0.00,19235.20
87393,22555,565,,3,14779.58,0.00,44338.74
87394,22556,669,,1,1580.46,0.00,1580.46
87395,22556,714,,2,16407.65,0.00,32815.30
87396,22556,298,,4,8771.14,0.00,35084.56
87397,22556,11,,1,7133.14,0.00,7133.14
87398,22556,104,,2,10704.08,0.00,21408.16
87399,22556,402,,5,7358.98,0.00,36794.90
87400,22557,52,,1,15972.54,0.00,15972.54
87401,22557,488,,4,4161.73,0.00,16646.92
87402,22558,701,,2,22493.77,0.00,44987.54
87403,22558,387,,1,3873.25,0.00,3873.25
87404,22558,108,,2,16014.51,0.00,32029.02
87405,22558,756,,1,14212.40,0.00,14212.40
87406,22559,586,,1,7450.26,0.00,7450.26
87407,22559,339,,5,20903.43,0.00,104517.15
87408,22559,594,,3,17788.32,0.00,53364.96
87409,22560,384,,4,2074.68,0.00,8298.72
87410,22560,268,,5,659.63,0.00,3298.15
87411,22561,377,,4,24554.82,0.00,98219.28
87412,22561,669,,1,1580.46,0.00,1580.46
87413,22561,540,,2,4721.06,0.00,9442.12
87414,22561,335,,4,668.40,0.00,2673.60
87415,22561,138,,4,19101.89,0.00,76407.56
87416,22562,230,,1,10951.42,0.00,10951.42
87417,22562,15,,1,17881.92,0.00,17881.92
87418,22562,409,,1,15290.66,0.00,15290.66
87419,22563,706,,1,20287.39,0.00,20287.39
87420,22563,771,,1,1352.51,0.00,1352.51
87421,22563,319,,1,22342.63,0.00,22342.63
87422,22563,434,,2,3786.59,0.00,7573.18
87423,22563,19,,1,1272.91,0.00,1272.91
87424,22563,691,,1,4027.54,0.00,4027.54
87425,22563,136,18,2,19846.47,11907.88,27785.06
87426,22564,26,,2,18520.57,0.00,37041.14
87427,22564,403,,1,9478.67,0.00,9478.67
87428,22564,720,,5,14314.87,0.00,71574.35
87429,22565,138,,5,19101.89,0.00,95509.45
87430,22565,251,,3,8940.07,0.00,26820.21
87431,22566,326,,5,3716.60,0.00,18583.00
87432,22566,260,,4,9022.87,0.00,36091.48
87433,22566,37,,2,17231.23,0.00,34462.46
87434,22566,544,,2,2474.38,0.00,4948.76
87435,22567,753,,1,10355.61,0.00,10355.61
87436,22567,674,,5,12391.51,0.00,61957.55
87437,22568,630,,3,1562.23,0.00,4686.69
87438,22568,475,,3,2254.17,0.00,6762.51
87439,22568,226,,3,15299.53,0.00,45898.59
87440,22568,156,,5,15432.08,0.00,77160.40
87441,22568,370,,2,14961.40,0.00,29922.80
87442,22568,662,,1,23416.17,0.00,23416.17
87443,22569,666,,1,1581.14,0.00,1581.14
87444,22569,457,,1,8154.21,0.00,8154.21
87445,22570,503,,1,9651.23,0.00,9651.23
87446,22570,38,,4,6089.63,0.00,24358.52
87447,22570,631,,4,4161.82,0.00,16647.28
87448,22571,398,,4,1995.79,0.00,7983.16
87449,22571,246,,1,20541.21,0.00,20541.21
87450,22571,683,,5,17404.69,0.00,87023.45
87451,22572,334,,1,20188.22,0.00,20188.22
87452,22572,698,,2,15681.56,0.00,31363.12
87453,22572,414,,1,1561.14,0.00,1561.14
87454,22572,139,21,4,9010.06,9010.06,27030.18
87455,22573,492,,2,17444.33,0.00,34888.66
87456,22573,682,,2,10409.88,0.00,20819.76
87457,22574,585,,1,17380.93,0.00,17380.93
87458,22574,24,,3,5674.56,0.00,17023.68
87459,22575,453,,5,7608.61,0.00,38043.05
87460,22576,781,,2,4257.11,0.00,8514.22
87461,22576,265,,2,4332.22,0.00,8664.44
87462,22577,355,,2,1528.36,0.00,3056.72
87463,22577,236,,5,14595.54,0.00,72977.70
87464,22577,371,,1,3807.88,0.00,3807.88
87465,22577,500,,5,8359.29,0.00,41796.45
87466,22577,720,,2,14314.87,0.00,28629.74
87467,22577,382,,1,15253.83,0.00,15253.83
87468,22577,416,,2,9100.32,0.00,18200.64
87469,22577,230,,4,10951.42,0.00,43805.68
87470,22578,469,,1,1617.18,0.00,1617.18
87471,22578,562,,4,21389.84,0.00,85559.36
87472,22578,34,,4,21824.03,0.00,87296.12
87473,22578,731,,1,17030.65,0.00,17030.65
87474,22578,431,,1,18890.98,0.00,18890.98
87475,22579,242,,2,11604.62,0.00,23209.24
87476,22579,605,,4,23825.69,0.00,95302.76
87477,22579,155,,1,20783.77,0.00,20783.77
87478,22579,203,,1,14407.01,0.00,14407.01
87479,22579,349,,3,8207.40,0.00,24622.20
87480,22579,704,,2,646.92,0.00,1293.84
87481,22579,35,,1,19301.86,0.00,19301.86
87482,22580,340,,1,12544.44,0.00,12544.44
87483,22580,561,,2,836.98,0.00,1673.96
87484,22581,548,,1,7494.00,0.00,7494.00
87485,22581,5,,1,9282.04,0.00,9282.04
87486,22581,86,,2,5303.47,0.00,10606.94
87487,22581,171,,2,2707.59,0.00,5415.18
87488,22582,564,,2,3909.63,0.00,7819.26
87489,22582,89,,1,4877.96,0.00,4877.96
87490,22582,269,,1,16862.30,0.00,16862.30
87491,22582,272,,2,889.37,0.00,1778.74
87492,22582,770,,2,5856.17,0.00,11712.34
87493,22583,528,,5,8143.78,0.00,40718.90
87494,22583,105,,1,11461.75,0.00,11461.75
87495,22583,793,,5,8730.54,0.00,43652.70
87496,22584,702,,2,22921.82,0.00,45843.64
87497,22584,86,,1,5303.47,0.00,5303.47
87498,22584,305,,1,624.52,0.00,624.52
87499,22584,435,,2,14674.26,0.00,29348.52
87500,22584,120,,1,2379.14,0.00,2379.14
87501,22584,6,,3,5632.98,0.00,16898.94
87502,22584,738,,3,5575.92,0.00,16727.76
87503,22584,248,,4,12802.17,0.00,51208.68
87504,22585,693,,4,3679.91,0.00,14719.64
87505,22585,125,,1,2239.72,0.00,2239.72
87506,22585,575,,1,11200.83,0.00,11200.83
87507,22585,336,,3,19858.43,0.00,59575.29
87508,22585,610,,1,6936.17,0.00,6936.17
87509,22586,711,,2,12872.78,0.00,25745.56
87510,22586,682,6,2,10409.88,8327.90,12491.86
87511,22586,771,,1,1352.51,0.00,1352.51
87512,22586,276,,1,3381.56,0.00,3381.56
87513,22586,183,,2,22409.17,0.00,44818.34
87514,22587,413,,2,20954.20,0.00,41908.40
87515,22587,464,,2,16876.34,0.00,33752.68
87516,22588,584,,2,24161.88,0.00,48323.76
87517,22588,528,,2,8143.78,0.00,16287.56
87518,22589,100,,2,18342.84,0.00,36685.68
87519,22589,96,,1,7542.60,0.00,7542.60
87520,22589,617,,1,3095.29,0.00,3095.29
87521,22589,50,,3,11847.43,0.00,35542.29
87522,22589,465,,2,11187.39,0.00,22374.78
87523,22590,280,,2,4497.01,0.00,8994.02
87524,22590,400,,1,14035.00,0.00,14035.00
87525,22590,606,,5,18915.74,0.00,94578.70
87526,22591,686,,1,4619.70,0.00,4619.70
87527,22591,390,,1,1763.44,0.00,1763.44
87528,22591,784,,1,2596.62,0.00,2596.62
87529,22592,179,,2,13357.49,0.00,26714.98
87530,22593,735,,1,875.06,0.00,875.06
87531,22593,637,,2,16763.27,0.00,33526.54
87532,22593,634,,5,15702.68,0.00,78513.40
87533,22593,34,,4,21824.03,0.00,87296.12
87534,22593,573,,2,4173.73,0.00,8347.46
87535,22593,695,,1,3665.99,0.00,3665.99
87536,22594,521,,2,13098.79,0.00,26197.58
87537,22594,280,,3,4497.01,0.00,13491.03
87538,22595,699,,5,8499.60,0.00,42498.00
87539,22595,657,,5,10026.52,0.00,50132.60
87540,22595,25,46,5,11563.26,5781.63,52034.67
87541,22595,714,,1,16407.65,0.00,16407.65
87542,22595,440,,1,21975.69,0.00,21975.69
87543,22595,8,,4,7154.10,0.00,28616.40
87544,22595,677,,1,15528.02,0.00,15528.02
87545,22595,782,,1,4918.39,0.00,4918.39
87546,22596,297,,4,18496.52,0.00,73986.08
87547,22596,332,,1,11393.85,0.00,11393.85
87548,22596,402,,2,7358.98,0.00,14717.96
87549,22596,306,,4,12585.72,0.00,50342.88
87550,22597,196,,2,11324.33,0.00,22648.66
87551,22597,522,,1,16704.29,0.00,16704.29
87552,22597,719,,4,18275.41,0.00,73101.64
87553,22598,189,,3,1506.89,0.00,4520.67
87554,22598,94,,3,4260.00,0.00,12780.00
87555,22598,368,,3,8033.54,0.00,24100.62
87556,22598,329,,2,18627.99,0.00,37255.98
87557,22598,768,,1,6818.38,0.00,6818.38
87558,22598,366,,4,2672.08,0.00,10688.32
87559,22598,723,,5,16802.26,0.00,84011.30
87560,22598,776,,5,1473.84,0.00,7369.20
87561,22599,111,,1,7257.40,0.00,7257.40
87562,22599,510,,5,16644.70,0.00,83223.50
87563,22599,621,,1,10257.62,0.00,10257.62
87564,22599,242,,4,11604.62,0.00,46418.48
87565,22600,706,,2,20287.39,0.00,40574.78
87566,22601,440,,3,21975.69,0.00,65927.07
87567,22602,424,,3,15449.37,0.00,46348.11
87568,22602,44,,2,14083.71,0.00,28167.42
87569,22602,559,,1,6986.26,0.00,6986.26
87570,22603,259,,1,6869.40,0.00,6869.40
87571,22603,621,,5,10257.62,0.00,51288.10
87572,22603,122,,5,24150.32,0.00,120751.60
87573,22603,658,,2,3297.16,0.00,6594.32
87574,22603,683,,2,17404.69,0.00,34809.38
87575,22603,641,48,1,15348.71,1534.87,13813.84
87576,22604,464,,5,16876.34,0.00,84381.70
87577,22604,455,,1,7793.31,0.00,7793.31
87578,22604,759,,1,19053.73,0.00,19053.73
87579,22604,764,,2,23107.83,0.00,46215.66
87580,22604,279,,3,17165.05,0.00,51495.15
87581,22604,67,,2,16483.18,0.00,32966.36
87582,22604,618,,1,572.47,0.00,572.47
87583,22604,151,,1,8063.68,0.00,8063.68
87584,22605,407,,3,24282.96,0.00,72848.88
87585,22606,8,,1,7154.10,0.00,7154.10
87586,22606,23,,1,20744.80,0.00,20744.80
87587,22606,688,,1,10360.93,0.00,10360.93
87588,22606,749,,2,14956.30,0.00,29912.60
87589,22606,523,,3,1829.20,0.00,5487.60
87590,22606,665,,4,5258.83,0.00,21035.32
87591,22607,71,,4,11304.51,0.00,45218.04
87592,22607,263,,2,4609.64,0.00,9219.28
87593,22607,520,,2,12779.90,0.00,25559.80
87594,22607,465,,3,11187.39,0.00,33562.17
87595,22607,769,,5,19299.63,0.00,96498.15
87596,22607,234,,2,16914.32,0.00,33828.64
87597,22607,717,,3,17009.99,0.00,51029.97
87598,22608,325,,1,1965.65,0.00,1965.65
87599,22608,595,,2,19692.15,0.00,39384.30
87600,22608,286,,3,21727.20,0.00,65181.60
87601,22608,259,,1,6869.40,0.00,6869.40
87602,22608,723,,2,16802.26,0.00,33604.52
87603,22608,463,,3,6516.61,0.00,19549.83
87604,22608,132,,2,1863.87,0.00,3727.74
87605,22608,97,,1,19978.16,0.00,19978.16
87606,22609,716,,1,17170.83,0.00,17170.83
87607,22609,703,48,1,18945.60,1894.56,17051.04
87608,22610,3,,1,4970.20,0.00,4970.20
87609,22611,111,,4,7257.40,0.00,29029.60
87610,22611,729,,3,18466.15,0.00,55398.45
87611,22611,295,,2,1952.50,0.00,3905.00
87612,22611,412,,1,10904.99,0.00,10904.99
87613,22611,194,,1,16790.59,0.00,16790.59
87614,22611,37,,1,17231.23,0.00,17231.23
87615,22611,781,,3,4257.11,0.00,12771.33
87616,22612,533,,1,15615.46,0.00,15615.46
87617,22613,264,,4,2354.48,0.00,9417.92
87618,22614,196,,1,11324.33,0.00,11324.33
87619,22614,51,,1,2703.68,0.00,2703.68
87620,22614,403,,3,9478.67,0.00,28436.01
87621,22614,738,,2,5575.92,0.00,11151.84
87622,22614,529,,3,10857.10,0.00,32571.30
87623,22614,456,,4,23708.00,0.00,94832.00
87624,22614,311,,2,16304.63,0.00,32609.26
87625,22615,690,,4,3200.68,0.00,12802.72
87626,22615,81,,3,2964.97,0.00,8894.91
87627,22615,416,,1,9100.32,0.00,9100.32
87628,22616,409,,1,15290.66,0.00,15290.66
87629,22616,723,,1,16802.26,0.00,16802.26
87630,22616,37,,5,17231.23,0.00,86156.15
87631,22616,712,,3,17583.85,0.00,52751.55
87632,22617,781,,1,4257.11,0.00,4257.11
87633,22617,482,,1,19269.23,0.00,19269.23
87634,22617,64,,2,9659.21,0.00,19318.42
87635,22617,18,,3,2923.02,0.00,8769.06
87636,22617,424,,2,15449.37,0.00,30898.74
87637,22617,449,,2,12837.95,0.00,25675.90
87638,22617,68,,1,14894.82,0.00,14894.82
87639,22618,150,,2,17572.73,0.00,35145.46
87640,22618,8,,4,7154.10,0.00,28616.40
87641,22618,487,,3,16209.31,0.00,48627.93
87642,22619,575,,1,11200.83,0.00,11200.83
87643,22619,427,,2,5125.58,0.00,10251.16
87644,22619,448,,4,10243.99,0.00,40975.96
87645,22619,511,,2,23621.83,0.00,47243.66
87646,22619,715,,3,10749.23,0.00,32247.69
87647,22619,564,,1,3909.63,0.00,3909.63
87648,22619,782,,1,4918.39,0.00,4918.39
87649,22619,677,,1,15528.02,0.00,15528.02
87650,22620,305,,2,624.52,0.00,1249.04
87651,22620,657,,2,10026.52,0.00,20053.04
87652,22621,51,,1,2703.68,0.00,2703.68
87653,22621,234,,2,16914.32,0.00,33828.64
87654,22621,785,,1,5452.57,0.00,5452.57
87655,22622,549,,1,8321.83,0.00,8321.83
87656,22623,36,,1,8326.96,0.00,8326.96
87657,22623,256,,2,17738.61,0.00,35477.22
87658,22623,196,,1,11324.33,0.00,11324.33
87659,22624,439,,2,19838.34,0.00,39676.68
87660,22624,729,,4,18466.15,0.00,73864.60
87661,22624,792,,4,26114.07,0.00,104456.28
87662,22624,499,,3,12264.50,0.00,36793.50
87663,22624,519,,5,19913.39,0.00,99566.95
87664,22624,326,,1,3716.60,0.00,3716.60
87665,22624,522,,3,16704.29,0.00,50112.87
87666,22624,527,,3,8808.32,0.00,26424.96
87667,22625,158,,1,23137.48,0.00,23137.48
87668,22625,273,,1,441.26,0.00,441.26
87669,22626,21,,1,21073.08,0.00,21073.08
87670,22626,308,,2,17428.91,0.00,34857.82
87671,22626,792,,4,26114.07,0.00,104456.28
87672,22626,510,,1,16644.70,0.00,16644.70
87673,22627,26,,2,18520.57,0.00,37041.14
87674,22627,561,,2,836.98,0.00,1673.96
87675,22627,294,,1,15725.66,0.00,15725.66
87676,22627,463,,3,6516.61,0.00,19549.83
87677,22627,36,,1,8326.96,0.00,8326.96
87678,22627,598,,1,17952.24,0.00,17952.24
87679,22627,192,,2,11150.95,0.00,22301.90
87680,22628,430,,1,18657.04,0.00,18657.04
87681,22628,123,,2,18265.37,0.00,36530.74
87682,22628,454,,1,1721.41,0.00,1721.41
87683,22629,452,,3,19277.38,0.00,57832.14
87684,22630,536,,1,21508.17,0.00,21508.17
87685,22630,298,,2,8771.14,0.00,17542.28
87686,22630,445,,1,14535.76,0.00,14535.76
87687,22630,282,,4,7499.70,0.00,29998.80
87688,22630,304,,4,3665.26,0.00,14661.04
87689,22630,703,,3,18945.60,0.00,56836.80
87690,22631,726,,2,19403.91,0.00,38807.82
87691,22631,646,,2,6023.64,0.00,12047.28
87692,22632,509,,2,1780.33,0.00,3560.66
87693,22632,118,,5,6181.88,0.00,30909.40
87694,22632,555,24,1,13632.53,3408.13,10224.40
87695,22632,270,,3,15669.40,0.00,47008.20
87696,22632,100,,3,18342.84,0.00,55028.52
87697,22632,799,,1,781.86,0.00,781.86
87698,22632,313,,3,4556.41,0.00,13669.23
87699,22633,442,,4,9965.93,0.00,39863.72
87700,22634,117,,2,7408.90,0.00,14817.80
87701,22634,502,,1,6646.69,0.00,6646.69
87702,22635,598,,1,17952.24,0.00,17952.24
87703,22635,479,,2,6720.68,0.00,13441.36
87704,22635,226,,1,15299.53,0.00,15299.53
87705,22635,792,,2,26114.07,0.00,52228.14
87706,22635,644,,3,21406.19,0.00,64218.57
87707,22636,112,,4,21127.32,0.00,84509.28
87708,22636,217,,2,14883.52,0.00,29767.04
87709,22636,727,,2,2558.61,0.00,5117.22
87710,22636,499,,2,12264.50,0.00,24529.00
87711,22636,759,,4,19053.73,0.00,76214.92
87712,22636,599,,3,20304.05,0.00,60912.15
87713,22636,797,,3,7945.73,0.00,23837.19
87714,22637,649,,5,18245.77,0.00,91228.85
87715,22637,242,,2,11604.62,0.00,23209.24
87716,22638,779,,1,17032.39,0.00,17032.39
87717,22639,3,,3,4970.20,0.00,14910.60
87718,22639,105,,1,11461.75,0.00,11461.75
87719,22640,381,,1,8089.18,0.00,8089.18
87720,22640,731,,5,17030.65,0.00,85153.25
87721,22640,569,,2,14132.26,0.00,28264.52
87722,22640,596,,2,10141.28,0.00,20282.56
87723,22641,37,,1,17231.23,0.00,17231.23
87724,22641,335,,1,668.40,0.00,668.40
87725,22641,677,,5,15528.02,0.00,77640.10
87726,22641,748,,2,14833.52,0.00,29667.04
87727,22641,226,,1,15299.53,0.00,15299.53
87728,22641,12,,1,10940.37,0.00,10940.37
87729,22641,421,,1,11408.27,0.00,11408.27
87730,22641,509,,3,1780.33,0.00,5340.99
87731,22642,210,,5,4220.01,0.00,21100.05
87732,22642,681,,4,12903.88,0.00,51615.52
87733,22642,127,,3,17175.01,0.00,51525.03
87734,22642,222,,2,14748.06,0.00,29496.12
87735,22643,152,,3,3275.82,0.00,9827.46
87736,22643,219,,4,23819.81,0.00,95279.24
87737,22643,534,,1,20967.63,0.00,20967.63
87738,22643,422,,1,21933.38,0.00,21933.38
87739,22644,329,54,3,18627.99,2794.20,53089.77
87740,22645,536,,1,21508.17,0.00,21508.17
87741,22645,385,,1,19724.07,0.00,19724.07
87742,22646,544,,5,2474.38,0.00,12371.90
87743,22647,327,,3,8387.39,0.00,25162.17
87744,22648,100,,2,18342.84,0.00,36685.68
87745,22648,216,,3,9039.31,0.00,27117.93
87746,22648,658,,2,3297.16,0.00,6594.32
87747,22648,463,,1,6516.61,0.00,6516.61
87748,22649,282,,2,7499.70,0.00,14999.40
87749,22649,15,,1,17881.92,0.00,17881.92
87750,22649,251,,1,8940.07,0.00,8940.07
87751,22649,305,,4,624.52,0.00,2498.08
87752,22649,75,,1,2636.11,0.00,2636.11
87753,22650,277,,2,3799.36,0.00,7598.72
87754,22650,548,,2,7494.00,0.00,14988.00
87755,22650,483,,1,15559.47,0.00,15559.47
87756,22650,153,,4,6865.04,0.00,27460.16
87757,22650,161,,1,21817.84,0.00,21817.84
87758,22650,767,,1,15348.12,0.00,15348.12
87759,22650,282,,2,7499.70,0.00,14999.40
87760,22650,536,,2,21508.17,0.00,43016.34
87761,22651,217,,2,14883.52,0.00,29767.04
87762,22651,70,,5,20619.12,0.00,103095.60
87763,22652,346,,5,11692.83,0.00,58464.15
87764,22652,85,,2,15292.44,0.00,30584.88
87765,22653,583,,5,13905.06,0.00,69525.30
87766,22653,471,,1,14882.03,0.00,14882.03
87767,22653,173,,2,10457.84,0.00,20915.68
87768,22653,35,,1,19301.86,0.00,19301.86
87769,22654,679,,2,15710.50,0.00,31421.00
87770,22654,143,,1,1000.49,0.00,1000.49
87771,22654,487,,4,16209.31,0.00,64837.24
87772,22654,324,,5,14391.05,0.00,71955.25
87773,22654,202,,2,1085.51,0.00,2171.02
87774,22654,640,,2,4709.80,0.00,9419.60
87775,22654,602,,1,2865.71,0.00,2865.71
87776,22655,592,,3,16840.15,0.00,50520.45
87777,22655,721,,1,2045.10,0.00,2045.10
87778,22656,643,,3,2097.40,0.00,6292.20
87779,22656,403,,2,9478.67,0.00,18957.34
87780,22656,370,,3,14961.40,0.00,44884.20
87781,22656,167,,2,11750.20,0.00,23500.40
87782,22656,595,,1,19692.15,0.00,19692.15
87783,22657,236,,2,14595.54,0.00,29191.08
87784,22657,131,,2,11420.19,0.00,22840.38
87785,22657,379,,4,21026.85,0.00,84107.40
87786,22657,690,,1,3200.68,0.00,3200.68
87787,22658,264,,1,2354.48,0.00,2354.48
87788,22658,457,,1,8154.21,0.00,8154.21
87789,22659,524,,1,7938.87,0.00,7938.87
87790,22659,386,,3,15275.60,0.00,45826.80
87791,22659,99,,2,6346.85,0.00,12693.70
87792,22659,727,,1,2558.61,0.00,2558.61
87793,22660,539,,1,760.58,0.00,760.58
87794,22660,141,,2,22759.35,0.00,45518.70
87795,22661,154,,2,8752.80,0.00,17505.60
87796,22661,567,,4,4859.76,0.00,19439.04
87797,22661,488,,2,4161.73,0.00,8323.46
87798,22661,285,,2,20044.37,0.00,40088.74
87799,22661,299,,4,14881.17,0.00,59524.68
87800,22661,217,,1,14883.52,0.00,14883.52
87801,22661,453,,4,7608.61,0.00,30434.44
87802,22662,108,,2,16014.51,0.00,32029.02
87803,22662,360,,2,3613.79,0.00,7227.58
87804,22662,736,,1,19383.36,0.00,19383.36
87805,22662,145,,3,7952.28,0.00,23856.84
87806,22662,419,,1,13963.71,0.00,13963.71
87807,22662,431,,1,18890.98,0.00,18890.98
87808,22663,489,,2,18364.32,0.00,36728.64
87809,22663,473,,2,11237.74,0.00,22475.48
87810,22663,694,,4,2329.32,0.00,9317.28
87811,22664,510,,2,16644.70,0.00,33289.40
87812,22664,750,,3,17082.98,0.00,51248.94
87813,22664,467,,2,18535.35,0.00,37070.70
87814,22664,680,,2,19057.23,0.00,38114.46
87815,22664,178,,1,17432.73,0.00,17432.73
87816,22664,134,,2,21662.27,0.00,43324.54
87817,22664,460,,3,23547.95,0.00,70643.85
87818,22664,590,,1,21919.69,0.00,21919.69
87819,22665,671,,2,10188.35,0.00,20376.70
87820,22665,561,,2,836.98,0.00,1673.96
87821,22665,4,,4,2189.17,0.00,8756.68
87822,22665,90,,2,4853.26,0.00,9706.52
87823,22665,786,,5,2256.91,0.00,11284.55
87824,22665,507,,1,12640.54,0.00,12640.54
87825,22666,310,,1,2308.72,0.00,2308.72
87826,22666,321,,2,3189.27,0.00,6378.54
87827,22666,273,,4,441.26,0.00,1765.04
87828,22667,471,,1,14882.03,0.00,14882.03
87829,22667,397,,1,23163.46,0.00,23163.46
87830,22667,724,,1,16408.11,0.00,16408.11
87831,22667,64,,4,9659.21,0.00,38636.84
87832,22668,84,,2,12994.15,0.00,25988.30
87833,22668,675,,2,9257.40,0.00,18514.80
87834,22669,398,,5,1995.79,0.00,9978.95
87835,22669,721,,2,2045.10,0.00,4090.20
87836,22669,698,,2,15681.56,0.00,31363.12
87837,22670,732,,2,4758.32,0.00,9516.64
87838,22671,569,,1,14132.26,0.00,14132.26
87839,22672,187,,3,5692.39,0.00,17077.17
87840,22672,302,,2,11743.55,0.00,23487.10
87841,22673,291,,1,2809.88,0.00,2809.88
87842,22674,675,,1,9257.40,0.00,9257.40
87843,22674,236,41,1,14595.54,5838.22,8757.32
87844,22674,260,,2,9022.87,0.00,18045.74
87845,22674,113,41,2,23877.20,19101.76,28652.64
87846,22674,127,,1,17175.01,0.00,17175.01
87847,22674,62,,2,7635.78,0.00,15271.56
87848,22674,583,,1,13905.06,0.00,13905.06
87849,22674,143,,1,1000.49,0.00,1000.49
87850,22675,393,,1,10417.44,0.00,10417.44
87851,22675,582,,1,18700.97,0.00,18700.97
87852,22675,433,,3,5342.01,0.00,16026.03
87853,22676,381,,5,8089.18,0.00,40445.90
87854,22676,731,,2,17030.65,0.00,34061.30
87855,22676,325,,1,1965.65,0.00,1965.65
87856,22676,92,,2,12434.19,0.00,24868.38
87857,22677,55,,3,2063.08,0.00,6189.24
87858,22677,681,,3,12903.88,0.00,38711.64
87859,22677,679,,3,15710.50,0.00,47131.50
87860,22677,481,6,3,25164.55,30197.46,45296.19
87861,22677,194,,4,16790.59,0.00,67162.36
87862,22677,598,,2,17952.24,0.00,35904.48
87863,22677,128,,1,17184.55,0.00,17184.55
87864,22677,54,,1,499.99,0.00,499.99
87865,22678,488,,3,4161.73,0.00,12485.19
87866,22678,428,,5,1221.09,0.00,6105.45
87867,22678,579,,2,1654.69,0.00,3309.38
87868,22679,673,,2,8315.04,0.00,16630.08
87869,22679,696,,1,16588.79,0.00,16588.79
87870,22679,120,,1,2379.14,0.00,2379.14
87871,22680,484,,1,16691.10,0.00,16691.10
87872,22680,635,,2,11935.73,0.00,23871.46
87873,22680,595,,4,19692.15,0.00,78768.60
87874,22680,86,,4,5303.47,0.00,21213.88
87875,22680,281,,2,10552.41,0.00,21104.82
87876,22680,346,,1,11692.83,0.00,11692.83
87877,22680,560,,1,4796.33,0.00,4796.33
87878,22680,644,,4,21406.19,0.00,85624.76
87879,22681,258,,1,20901.68,0.00,20901.68
87880,22681,485,,3,4040.83,0.00,12122.49
87881,22681,378,,2,3890.70,0.00,7781.40
87882,22682,469,,3,1617.18,0.00,4851.54
87883,22682,737,,2,6106.97,0.00,12213.94
87884,22683,238,,2,24519.21,0.00,49038.42
87885,22683,224,,2,2591.76,0.00,5183.52
87886,22683,21,,2,21073.08,0.00,42146.16
87887,22683,479,,5,6720.68,0.00,33603.40
87888,22684,187,,4,5692.39,0.00,22769.56
87889,22684,485,,1,4040.83,0.00,4040.83
87890,22684,178,,1,17432.73,0.00,17432.73
87891,22684,595,,2,19692.15,0.00,39384.30
87892,22684,561,,2,836.98,0.00,1673.96
87893,22685,98,,2,22656.43,0.00,45312.86
87894,22685,337,,3,20048.41,0.00,60145.23
87895,22685,313,,1,4556.41,0.00,4556.41
87896,22685,747,,2,13967.44,0.00,27934.88
87897,22685,186,,4,7580.95,0.00,30323.80
87898,22685,775,,4,3740.70,0.00,14962.80
87899,22686,29,,1,6494.00,0.00,6494.00
87900,22686,300,,1,8739.91,0.00,8739.91
87901,22686,635,,2,11935.73,0.00,23871.46
87902,22686,487,,1,16209.31,0.00,16209.31
87903,22686,435,,2,14674.26,0.00,29348.52
87904,22686,36,,1,8326.96,0.00,8326.96
87905,22687,530,,1,15036.64,0.00,15036.64
87906,22687,390,,1,1763.44,0.00,1763.44
87907,22688,724,,1,16408.11,0.00,16408.11
87908,22688,534,,1,20967.63,0.00,20967.63
87909,22689,697,,4,4850.20,0.00,19400.80
87910,22689,698,,1,15681.56,0.00,15681.56
87911,22689,120,,2,2379.14,0.00,4758.28
87912,22689,251,,1,8940.07,0.00,8940.07
87913,22690,243,,3,12017.14,0.00,36051.42
87914,22690,715,,1,10749.23,0.00,10749.23
87915,22690,279,,2,17165.05,0.00,34330.10
87916,22690,779,,1,17032.39,0.00,17032.39
87917,22690,680,,1,19057.23,0.00,19057.23
87918,22690,362,,5,2599.55,0.00,12997.75
87919,22690,668,,1,9175.27,0.00,9175.27
87920,22691,138,,5,19101.89,0.00,95509.45
87921,22691,124,,2,10610.62,0.00,21221.24
87922,22691,567,,2,4859.76,0.00,9719.52
87923,22691,660,,2,2904.98,0.00,5809.96
87924,22691,519,,3,19913.39,0.00,59740.17
87925,22691,522,,4,16704.29,0.00,66817.16
87926,22691,382,,1,15253.83,0.00,15253.83
87927,22692,602,,2,2865.71,0.00,5731.42
87928,22692,271,,1,3231.83,0.00,3231.83
