id_inventario,id_producto,id_sucursal,fecha,stock_actual,stock_minimo,entradas_dia,salidas_dia
9296,192,7,2025-12-08,151,28,1,33
9297,494,12,2025-12-08,156,11,8,12
9298,772,12,2025-12-08,211,23,42,39
9299,558,7,2025-12-08,130,17,23,49
9300,381,12,2025-12-08,179,14,28,16
9301,336,7,2025-12-08,161,10,22,25
9302,583,3,2025-12-08,181,12,49,55
9303,286,3,2025-12-08,148,23,37,19
9304,311,9,2025-12-08,97,19,43,24
9305,488,9,2025-12-08,136,9,19,24
9306,429,5,2025-12-08,29,16,45,55
9307,58,14,2025-12-08,56,10,23,33
9308,572,3,2025-12-08,55,10,35,20
9309,269,4,2025-12-08,167,23,37,38
9310,183,11,2025-12-08,30,20,33,41
9311,510,4,2025-12-08,63,27,27,15
9312,405,7,2025-12-08,216,21,20,3
9313,25,10,2025-12-08,11,18,5,36
9314,418,13,2025-12-08,92,27,41,44
9315,220,10,2025-12-08,98,11,44,41
9316,627,13,2025-12-08,206,12,41,35
9317,277,3,2025-12-08,53,5,43,51
9318,401,2,2025-12-08,60,25,19,51
9319,100,6,2025-12-08,204,25,11,6
9320,169,4,2025-12-08,163,28,26,22
9321,220,9,2025-12-08,212,14,17,27
9322,547,7,2025-12-08,180,6,1,33
9323,161,3,2025-12-08,120,11,11,40
9324,417,2,2025-12-08,212,29,37,58
9325,417,10,2025-12-08,200,16,46,37
9326,610,13,2025-12-08,126,19,44,4
9327,702,12,2025-12-08,202,7,12,1
9328,259,6,2025-12-08,95,12,47,10
9329,223,10,2025-12-08,206,21,6,21
9330,225,13,2025-12-08,153,29,4,22
9331,294,8,2025-12-08,32,13,5,15
9332,226,2,2025-12-08,160,9,49,10
9333,559,9,2025-12-08,154,9,22,53
9334,760,1,2025-12-08,137,17,46,7
9335,505,6,2025-12-08,14,5,5,54
9336,731,1,2025-12-08,149,9,23,46
9337,227,10,2025-12-08,178,29,8,50
9338,292,5,2025-12-08,173,19,45,47
9339,181,3,2025-12-08,30,14,49,35
9340,128,5,2025-12-08,167,18,31,45
9341,530,1,2025-12-08,91,17,14,56
9342,528,3,2025-12-08,65,12,4,17
9343,569,14,2025-12-08,91,6,37,17
9344,671,13,2025-12-08,27,24,5,2
9345,644,12,2025-12-08,142,16,9,2
9346,643,11,2025-12-08,187,12,33,5
9347,185,4,2025-12-08,115,10,28,18
9348,58,8,2025-12-08,216,28,23,15
9349,363,5,2025-12-08,2,20,15,39
9350,565,11,2025-12-08,207,26,23,0
9351,258,2,2025-12-08,166,25,9,4
9352,359,2,2025-12-08,136,15,49,44
9353,95,10,2025-12-08,213,18,4,34
9354,569,3,2025-12-08,63,29,2,2
9355,295,15,2025-12-08,56,21,3,30
9356,631,9,2025-12-08,203,5,10,13
9357,356,15,2025-12-08,67,17,1,32
9358,552,7,2025-12-08,137,24,42,21
9359,125,3,2025-12-08,147,6,38,46
9360,351,8,2025-12-08,148,11,8,47
9361,697,7,2025-12-08,123,21,7,21
9362,398,4,2025-12-08,141,23,21,57
9363,534,7,2025-12-08,103,23,17,4
9364,617,11,2025-12-08,200,30,32,21
9365,691,7,2025-12-08,100,15,32,19
9366,403,2,2025-12-08,223,30,32,9
9367,299,4,2025-12-08,18,7,31,11
9368,610,8,2025-12-08,104,15,41,38
9369,731,7,2025-12-08,130,12,39,3
9370,129,15,2025-12-08,195,14,43,27
9371,252,15,2025-12-08,183,21,45,1
9372,718,13,2025-12-08,40,23,12,35
9373,567,10,2025-12-08,132,17,28,46
9374,30,6,2025-12-08,179,21,44,32
9375,432,14,2025-12-08,117,26,42,4
9376,172,12,2025-12-08,180,10,40,14
9377,132,11,2025-12-08,74,26,25,41
9378,363,15,2025-12-08,154,20,41,17
9379,600,15,2025-12-08,47,25,49,21
9380,278,14,2025-12-08,180,25,31,12
9381,296,3,2025-12-08,216,26,35,57
9382,259,3,2025-12-08,65,9,18,7
9383,100,2,2025-12-08,80,20,25,58
9384,129,2,2025-12-08,165,22,50,3
9385,150,5,2025-12-08,198,17,8,25
9386,773,12,2025-12-08,106,29,19,35
9387,751,8,2025-12-08,16,25,40,59
9388,343,5,2025-12-08,52,24,47,36
9389,499,12,2025-12-08,89,17,47,60
9390,115,2,2025-12-08,191,21,15,29
9391,88,11,2025-12-08,67,23,22,49
9392,82,9,2025-12-08,37,15,3,56
9393,437,6,2025-12-08,109,10,12,36
9394,352,1,2025-12-08,32,30,36,45
9395,185,2,2025-12-08,170,7,2,0
9396,442,14,2025-12-08,122,20,2,15
9397,706,6,2025-12-08,34,27,6,2
9398,265,5,2025-12-08,193,30,33,26
9399,295,9,2025-12-08,55,19,17,14
9400,397,12,2025-12-08,20,13,33,53
9401,220,6,2025-12-08,174,17,50,34
9402,609,11,2025-12-08,73,24,16,54
9403,649,6,2025-12-08,79,27,3,31
9404,281,15,2025-12-08,174,17,4,17
9405,183,6,2025-12-08,190,11,38,41
9406,442,7,2025-12-08,111,26,4,2
9407,697,3,2025-12-08,98,13,30,13
9408,351,6,2025-12-08,96,11,17,25
9409,799,10,2025-12-08,74,20,27,28
9410,183,12,2025-12-08,169,30,6,5
9411,265,15,2025-12-08,181,5,18,55
9412,552,15,2025-12-08,88,17,32,9
9413,485,9,2025-12-08,77,23,36,13
9414,5,5,2025-12-08,32,10,49,49
9415,651,11,2025-12-08,149,20,44,42
9416,441,12,2025-12-08,148,8,11,27
9417,610,9,2025-12-08,44,24,31,17
9418,627,8,2025-12-08,166,9,15,42
9419,237,13,2025-12-08,171,5,37,40
9420,336,15,2025-12-08,74,15,13,9
9421,661,14,2025-12-08,10,12,11,13
9422,239,8,2025-12-08,39,16,44,33
9423,71,1,2025-12-08,59,8,2,26
9424,376,6,2025-12-08,153,5,31,51
9425,186,14,2025-12-08,142,29,50,16
9426,601,2,2025-12-08,67,13,44,44
9427,766,1,2025-12-08,41,10,44,52
9428,490,15,2025-12-08,33,9,39,22
9429,766,15,2025-12-08,49,6,21,28
9430,225,12,2025-12-08,212,16,13,55
9431,597,10,2025-12-08,52,18,16,1
9432,603,3,2025-12-08,43,8,22,22
9433,505,7,2025-12-08,162,14,42,5
9434,706,1,2025-12-08,33,5,31,45
9435,3,9,2025-12-08,105,28,9,50
9436,237,10,2025-12-08,201,14,21,35
9437,706,4,2025-12-08,26,13,12,49
9438,332,11,2025-12-08,117,26,5,60
9439,605,7,2025-12-08,32,25,2,47
9440,222,11,2025-12-08,182,17,9,57
9441,461,11,2025-12-08,142,25,14,50
9442,786,12,2025-12-08,122,27,45,19
9443,569,13,2025-12-08,117,22,13,32
9444,192,15,2025-12-08,112,11,19,60
9445,59,13,2025-12-08,139,16,7,37
9446,32,3,2025-12-08,156,8,6,10
9447,184,10,2025-12-08,13,7,7,56
9448,236,12,2025-12-08,53,30,36,17
9449,231,6,2025-12-08,64,8,32,30
9450,523,7,2025-12-08,174,17,35,41
9451,404,4,2025-12-08,110,5,18,28
9452,796,4,2025-12-08,34,18,33,6
9453,404,10,2025-12-08,155,19,9,9
9454,8,7,2025-12-08,194,12,26,45
9455,4,12,2025-12-08,58,8,41,19
9456,374,13,2025-12-08,58,30,50,43
9457,765,9,2025-12-08,179,18,6,10
9458,606,8,2025-12-08,3,7,42,52
9459,123,14,2025-12-08,12,23,40,14
9460,755,11,2025-12-08,153,24,37,27
9461,292,7,2025-12-08,221,28,17,30
9462,57,12,2025-12-08,197,29,22,37
9463,39,13,2025-12-08,41,22,46,3
9464,552,3,2025-12-08,19,14,26,52
9465,58,15,2025-12-08,163,10,32,19
9466,603,13,2025-12-08,79,22,33,9
9467,644,14,2025-12-08,71,22,23,8
9468,195,4,2025-12-08,26,11,26,40
9469,569,9,2025-12-08,149,5,36,38
9470,83,15,2025-12-08,142,19,10,13
9471,161,13,2025-12-08,108,22,14,34
9472,773,2,2025-12-08,4,23,36,18
9473,8,8,2025-12-08,217,24,0,10
9474,236,7,2025-12-08,20,18,35,29
9475,417,14,2025-12-08,140,8,33,32
9476,225,2,2025-12-08,66,8,27,19
9477,787,1,2025-12-08,78,5,18,10
9478,607,3,2025-12-08,56,10,9,39
9479,8,2,2025-12-08,214,20,27,47
9480,443,4,2025-12-08,151,30,36,59
9481,281,5,2025-12-08,59,26,14,16
9482,286,4,2025-12-08,172,15,29,11
9483,216,9,2025-12-08,196,21,10,38
9484,190,13,2025-12-08,103,29,1,15
9485,172,7,2025-12-08,26,5,4,4
9486,67,7,2025-12-08,223,29,39,32
9487,294,2,2025-12-08,157,17,6,23
9488,12,14,2025-12-08,149,20,24,33
9489,465,9,2025-12-08,146,14,27,57
9490,13,9,2025-12-08,41,8,9,39
9491,433,2,2025-12-08,164,19,12,53
9492,188,15,2025-12-08,130,13,1,29
9493,81,14,2025-12-08,34,24,36,6
9494,702,10,2025-12-08,146,19,38,31
9495,132,1,2025-12-08,155,27,31,56
9496,682,6,2025-12-08,75,22,9,12
9497,628,4,2025-12-08,117,17,11,53
9498,57,11,2025-12-08,94,20,2,30
9499,604,15,2025-12-08,124,14,48,18
9500,796,2,2025-12-08,67,18,36,9
9501,794,13,2025-12-08,77,18,25,41
9502,586,6,2025-12-08,108,29,40,30
9503,358,11,2025-12-08,193,8,4,54
9504,358,10,2025-12-08,104,12,16,28
9505,627,12,2025-12-08,103,17,8,36
9506,783,3,2025-12-08,4,26,8,47
9507,494,15,2025-12-08,48,9,0,53
9508,66,13,2025-12-08,156,26,7,54
9509,441,15,2025-12-08,32,28,39,26
9510,678,15,2025-12-08,205,17,42,27
9511,560,6,2025-12-08,61,10,46,2
9512,225,4,2025-12-08,187,10,20,57
9513,389,3,2025-12-08,151,29,42,4
9514,598,12,2025-12-08,51,24,29,17
9515,183,3,2025-12-08,161,25,20,11
9516,311,8,2025-12-08,126,14,34,1
9517,94,3,2025-12-08,189,23,41,20
9518,527,8,2025-12-08,129,17,49,5
9519,381,2,2025-12-08,169,5,3,52
9520,533,2,2025-12-08,126,22,25,7
9521,585,4,2025-12-08,117,12,36,6
9522,214,8,2025-12-08,29,9,17,7
9523,480,5,2025-12-08,70,13,49,31
9524,696,1,2025-12-08,156,7,45,26
9525,6,12,2025-12-08,31,20,11,19
9526,25,7,2025-12-08,157,9,1,18
9527,674,8,2025-12-08,114,12,30,35
9528,604,14,2025-12-08,193,22,22,8
9529,631,10,2025-12-08,103,6,0,2
9530,323,4,2025-12-08,161,12,17,29
9531,348,15,2025-12-08,149,23,19,35
9532,353,6,2025-12-08,121,8,33,43
9533,172,10,2025-12-08,60,5,17,31
9534,651,4,2025-12-08,112,9,15,4
9535,96,3,2025-12-08,108,22,31,39
9536,736,5,2025-12-08,61,15,3,24
9537,572,15,2025-12-08,4,6,38,41
9538,736,6,2025-12-08,63,5,40,47
9539,278,15,2025-12-08,54,5,13,31
9540,494,13,2025-12-08,149,19,8,38
9541,669,9,2025-12-08,26,15,47,27
9542,67,5,2025-12-08,105,13,20,25
9543,432,8,2025-12-08,198,6,10,55
9544,164,8,2025-12-08,112,26,3,37
9545,167,8,2025-12-08,3,21,47,1
9546,783,10,2025-12-08,37,13,6,44
9547,529,8,2025-12-08,38,29,0,31
9548,330,8,2025-12-08,221,29,8,20
9549,442,12,2025-12-08,164,27,37,29
9550,261,11,2025-12-08,104,12,2,29
9551,579,7,2025-12-08,19,23,45,53
9552,263,2,2025-12-08,145,10,48,58
9553,152,7,2025-12-08,13,22,31,14
9554,331,14,2025-12-08,87,10,14,29
9555,511,5,2025-12-08,40,24,35,47
9556,499,1,2025-12-08,171,15,2,47
9557,452,3,2025-12-08,156,18,10,21
9558,443,11,2025-12-08,169,7,36,43
9559,61,2,2025-12-08,157,23,47,14
9560,9,9,2025-12-08,99,14,36,31
9561,210,2,2025-12-08,64,18,11,39
9562,544,11,2025-12-08,114,30,0,49
9563,153,12,2025-12-08,215,19,13,9
9564,397,10,2025-12-08,74,13,7,57
9565,681,15,2025-12-08,208,18,32,7
9566,482,12,2025-12-08,174,13,18,54
9567,7,9,2025-12-08,22,19,6,20
9568,369,14,2025-12-08,65,19,38,15
9569,109,13,2025-12-08,178,18,6,30
9570,36,9,2025-12-08,168,25,21,33
9571,58,1,2025-12-08,6,6,16,11
9572,534,2,2025-12-08,172,5,15,27
9573,67,13,2025-12-08,105,10,41,51
9574,515,3,2025-12-08,76,12,47,1
9575,495,6,2025-12-08,59,30,22,46
9576,201,2,2025-12-08,95,15,41,40
9577,630,6,2025-12-08,59,25,26,33
9578,341,3,2025-12-08,168,12,28,47
9579,607,14,2025-12-08,74,11,1,1
9580,129,5,2025-12-08,30,30,22,16
9581,152,15,2025-12-08,106,28,43,47
9582,69,2,2025-12-08,187,6,38,29
9583,687,2,2025-12-08,224,25,11,0
9584,13,10,2025-12-08,223,28,43,51
9585,43,5,2025-12-08,145,15,2,41
9586,184,13,2025-12-08,171,21,12,14
9587,369,11,2025-12-08,115,24,14,57
9588,518,3,2025-12-08,162,21,27,28
9589,19,9,2025-12-08,26,10,24,13
9590,732,11,2025-12-08,198,13,44,28
9591,731,3,2025-12-08,71,10,28,53
9592,123,3,2025-12-08,193,11,13,12
9593,38,15,2025-12-08,178,27,2,44
9594,227,4,2025-12-08,127,19,14,20
9595,22,9,2025-12-08,85,22,9,31
9596,19,11,2025-12-08,24,15,36,25
9597,259,14,2025-12-08,25,16,16,42
9598,261,14,2025-12-08,164,19,22,12
9599,181,11,2025-12-08,44,17,31,54
9600,38,10,2025-12-08,139,28,36,26
9601,592,3,2025-12-07,70,15,41,12
9602,719,12,2025-12-07,146,11,23,38
9603,485,11,2025-12-07,40,6,16,7
9604,237,2,2025-12-07,211,24,19,5
9605,374,5,2025-12-07,74,12,17,24
9606,418,14,2025-12-07,211,19,25,55
9607,278,13,2025-12-07,147,30,23,49
9608,42,9,2025-12-07,78,25,23,23
9609,458,13,2025-12-07,53,21,22,27
9610,675,4,2025-12-07,30,22,38,43
9611,432,13,2025-12-07,161,19,39,17
9612,192,9,2025-12-07,95,17,22,58
9613,395,2,2025-12-07,174,6,13,30
9614,90,12,2025-12-07,76,10,44,0
9615,57,14,2025-12-07,137,27,34,52
9616,166,1,2025-12-07,188,28,18,19
9617,513,5,2025-12-07,190,10,41,28
9618,499,3,2025-12-07,1,10,32,28
9619,294,9,2025-12-07,192,19,8,31
9620,492,13,2025-12-07,32,16,24,57
9621,538,7,2025-12-07,43,16,5,12
9622,497,7,2025-12-07,84,20,37,21
9623,51,5,2025-12-07,152,16,4,32
9624,198,5,2025-12-07,193,21,13,31
9625,100,3,2025-12-07,55,6,30,24
9626,140,10,2025-12-07,16,11,18,51
9627,87,11,2025-12-07,179,26,13,18
9628,528,12,2025-12-07,183,18,0,55
9629,125,15,2025-12-07,212,16,41,32
9630,123,15,2025-12-07,200,23,1,18
9631,128,3,2025-12-07,194,7,32,19
9632,13,1,2025-12-07,38,14,13,1
9633,286,1,2025-12-07,65,8,1,43
9634,281,9,2025-12-07,12,14,33,11
9635,105,1,2025-12-07,192,21,17,33
9636,97,5,2025-12-07,161,16,15,24
9637,621,14,2025-12-07,39,23,24,13
9638,608,15,2025-12-07,62,14,28,30
9639,274,9,2025-12-07,95,13,14,18
9640,527,1,2025-12-07,184,5,20,22
9641,465,4,2025-12-07,76,19,20,34
9642,543,8,2025-12-07,80,25,21,8
9643,341,7,2025-12-07,118,21,33,20
9644,404,2,2025-12-07,43,28,38,40
9645,237,6,2025-12-07,214,17,20,30
9646,784,4,2025-12-07,198,9,40,31
9647,132,10,2025-12-07,173,26,39,2
9648,192,4,2025-12-07,48,11,22,60
9649,67,2,2025-12-07,106,27,10,36
9650,57,10,2025-12-07,121,29,39,26
9651,800,12,2025-12-07,55,5,3,49
9652,792,10,2025-12-07,32,13,24,28
9653,559,14,2025-12-07,182,22,0,18
9654,140,15,2025-12-07,69,8,44,38
9655,697,6,2025-12-07,205,30,50,1
9656,41,1,2025-12-07,183,19,33,44
9657,116,11,2025-12-07,68,6,29,8
9658,30,11,2025-12-07,127,27,7,42
9659,38,6,2025-12-07,108,5,34,56
9660,108,12,2025-12-07,201,14,44,38
9661,536,7,2025-12-07,45,29,5,27
9662,26,15,2025-12-07,0,8,29,56
9663,442,8,2025-12-07,169,15,39,44
9664,403,3,2025-12-07,44,7,8,49
9665,604,1,2025-12-07,132,18,17,52
9666,14,7,2025-12-07,164,13,27,37
9667,538,2,2025-12-07,190,27,32,47
9668,69,7,2025-12-07,161,14,49,45
9669,511,6,2025-12-07,33,24,42,29
9670,128,14,2025-12-07,171,23,26,6
9671,299,9,2025-12-07,99,26,24,43
9672,635,5,2025-12-07,84,20,22,21
9673,28,13,2025-12-07,132,30,33,18
9674,497,8,2025-12-07,3,18,38,26
9675,691,14,2025-12-07,13,6,19,23
9676,681,8,2025-12-07,135,29,42,28
9677,773,7,2025-12-07,206,30,16,18
9678,311,14,2025-12-07,140,25,32,49
9679,534,1,2025-12-07,6,5,44,16
9680,352,8,2025-12-07,20,23,28,60
9681,23,11,2025-12-07,225,26,46,30
9682,429,12,2025-12-07,186,25,40,19
9683,488,5,2025-12-07,147,11,47,19
9684,389,11,2025-12-07,111,6,37,25
9685,492,10,2025-12-07,188,27,3,11
9686,235,1,2025-12-07,154,15,29,53
9687,395,7,2025-12-07,197,6,30,54
9688,85,14,2025-12-07,29,15,40,31
9689,758,1,2025-12-07,115,26,9,29
9690,9,6,2025-12-07,33,30,45,17
9691,152,3,2025-12-07,116,26,18,3
9692,649,14,2025-12-07,119,5,11,47
9693,403,4,2025-12-07,141,22,24,38
9694,292,13,2025-12-07,103,19,36,5
9695,83,3,2025-12-07,184,24,20,4
9696,192,7,2025-12-07,57,25,27,47
9697,494,12,2025-12-07,135,8,1,16
9698,772,12,2025-12-07,84,14,36,28
9699,558,7,2025-12-07,133,6,13,43
9700,381,12,2025-12-07,5,7,33,6
9701,336,7,2025-12-07,19,12,50,20
9702,583,3,2025-12-07,12,16,28,16
9703,286,3,2025-12-07,97,5,12,42
9704,311,9,2025-12-07,189,29,11,9
9705,488,9,2025-12-07,166,21,10,38
9706,429,5,2025-12-07,99,7,40,36
9707,58,14,2025-12-07,97,6,6,16
9708,572,3,2025-12-07,207,29,32,28
9709,269,4,2025-12-07,111,26,48,22
9710,183,11,2025-12-07,136,20,40,36
9711,510,4,2025-12-07,66,23,14,52
9712,405,7,2025-12-07,20,18,39,40
9713,25,10,2025-12-07,53,14,27,31
9714,418,13,2025-12-07,95,14,1,14
9715,220,10,2025-12-07,214,27,34,60
9716,627,13,2025-12-07,4,14,45,27
9717,277,3,2025-12-07,78,11,27,12
9718,401,2,2025-12-07,196,22,14,14
9719,100,6,2025-12-07,15,16,50,20
9720,169,4,2025-12-07,163,28,26,16
9721,220,9,2025-12-07,75,15,38,27
9722,547,7,2025-12-07,90,8,41,34
9723,161,3,2025-12-07,179,25,13,20
9724,417,2,2025-12-07,116,21,44,8
9725,417,10,2025-12-07,122,14,45,47
9726,610,13,2025-12-07,9,25,46,10
9727,702,12,2025-12-07,41,9,33,23
9728,259,6,2025-12-07,166,30,25,34
9729,223,10,2025-12-07,25,11,40,55
9730,225,13,2025-12-07,109,24,49,7
9731,294,8,2025-12-07,199,30,9,10
9732,226,2,2025-12-07,142,18,2,11
9733,559,9,2025-12-07,12,5,46,6
9734,760,1,2025-12-07,192,7,8,42
9735,505,6,2025-12-07,96,17,27,44
9736,731,1,2025-12-07,103,28,41,51
9737,227,10,2025-12-07,174,12,45,34
9738,292,5,2025-12-07,56,29,11,16
9739,181,3,2025-12-07,155,16,9,17
9740,128,5,2025-12-07,18,12,22,44
9741,530,1,2025-12-07,17,14,39,38
9742,528,3,2025-12-07,153,13,11,41
9743,569,14,2025-12-07,117,29,39,36
9744,671,13,2025-12-07,161,23,47,30
9745,644,12,2025-12-07,33,24,49,57
9746,643,11,2025-12-07,80,11,49,18
9747,185,4,2025-12-07,188,14,30,9
9748,58,8,2025-12-07,172,24,31,58
9749,363,5,2025-12-07,180,8,50,13
9750,565,11,2025-12-07,31,8,35,27
9751,258,2,2025-12-07,121,6,35,57
9752,359,2,2025-12-07,131,6,9,21
9753,95,10,2025-12-07,187,24,39,47
9754,569,3,2025-12-07,5,18,16,48
9755,295,15,2025-12-07,184,18,36,1
9756,631,9,2025-12-07,153,8,6,40
9757,356,15,2025-12-07,215,29,12,39
9758,552,7,2025-12-07,76,9,16,37
9759,125,3,2025-12-07,105,19,39,13
9760,351,8,2025-12-07,183,30,1,48
9761,697,7,2025-12-07,161,21,36,18
9762,398,4,2025-12-07,74,26,38,23
9763,534,7,2025-12-07,8,7,28,50
9764,617,11,2025-12-07,27,28,48,56
9765,691,7,2025-12-07,178,9,47,45
9766,403,2,2025-12-07,118,7,4,41
9767,299,4,2025-12-07,114,26,3,26
9768,610,8,2025-12-07,80,19,8,14
9769,731,7,2025-12-07,155,20,14,33
9770,129,15,2025-12-07,94,29,12,55
9771,252,15,2025-12-07,24,23,20,38
9772,718,13,2025-12-07,35,7,49,47
9773,567,10,2025-12-07,163,14,0,6
9774,30,6,2025-12-07,19,14,9,53
9775,432,14,2025-12-07,95,17,15,43
9776,172,12,2025-12-07,123,7,26,38
9777,132,11,2025-12-07,33,25,47,32
9778,363,15,2025-12-07,79,26,14,2
9779,600,15,2025-12-07,144,26,26,41
9780,278,14,2025-12-07,57,20,9,15
9781,296,3,2025-12-07,112,28,1,58
9782,259,3,2025-12-07,116,9,16,26
9783,100,2,2025-12-07,199,19,8,13
9784,129,2,2025-12-07,22,17,6,52
9785,150,5,2025-12-07,123,28,37,47
9786,773,12,2025-12-07,155,6,9,36
9787,751,8,2025-12-07,168,23,50,20
9788,343,5,2025-12-07,119,22,34,4
9789,499,12,2025-12-07,182,15,11,7
9790,115,2,2025-12-07,175,6,36,54
9791,88,11,2025-12-07,166,30,41,43
9792,82,9,2025-12-07,66,19,46,14
9793,437,6,2025-12-07,13,13,46,57
9794,352,1,2025-12-07,170,16,41,37
9795,185,2,2025-12-07,81,17,14,28
9796,442,14,2025-12-07,210,30,8,11
9797,706,6,2025-12-07,46,29,35,22
9798,265,5,2025-12-07,21,11,14,17
9799,295,9,2025-12-07,25,21,3,31
9800,397,12,2025-12-07,144,30,20,30
9801,220,6,2025-12-07,207,23,12,46
9802,609,11,2025-12-07,135,18,49,24
9803,649,6,2025-12-07,102,29,48,25
9804,281,15,2025-12-07,94,12,42,16
9805,183,6,2025-12-07,86,18,3,51
9806,442,7,2025-12-07,200,17,7,18
9807,697,3,2025-12-07,191,5,10,28
9808,351,6,2025-12-07,36,18,43,3
9809,799,10,2025-12-07,88,10,47,31
9810,183,12,2025-12-07,30,6,14,39
9811,265,15,2025-12-07,16,11,36,24
9812,552,15,2025-12-07,72,22,23,29
9813,485,9,2025-12-07,189,29,9,35
9814,5,5,2025-12-07,23,19,31,49
9815,651,11,2025-12-07,100,8,6,1
9816,441,12,2025-12-07,91,25,7,7
9817,610,9,2025-12-07,77,15,49,42
9818,627,8,2025-12-07,169,21,34,3
9819,237,13,2025-12-07,213,15,20,41
9820,336,15,2025-12-07,19,15,15,10
9821,661,14,2025-12-07,208,15,34,41
9822,239,8,2025-12-07,127,15,44,15
9823,71,1,2025-12-07,220,28,46,6
9824,376,6,2025-12-07,32,17,39,44
9825,186,14,2025-12-07,128,23,15,1
9826,601,2,2025-12-07,168,8,19,59
9827,766,1,2025-12-07,158,6,31,38
9828,490,15,2025-12-07,182,14,42,50
9829,766,15,2025-12-07,50,9,33,20
9830,225,12,2025-12-07,137,10,48,51
9831,597,10,2025-12-07,212,28,5,17
9832,603,3,2025-12-07,13,30,32,23
9833,505,7,2025-12-07,56,21,31,50
9834,706,1,2025-12-07,156,27,33,7
9835,3,9,2025-12-07,147,5,12,40
9836,237,10,2025-12-07,169,29,37,2
9837,706,4,2025-12-07,12,16,46,58
9838,332,11,2025-12-07,174,25,7,56
9839,605,7,2025-12-07,186,13,34,49
9840,222,11,2025-12-07,67,19,14,12
9841,461,11,2025-12-07,5,17,22,53
9842,786,12,2025-12-07,96,8,43,26
9843,569,13,2025-12-07,212,23,13,25
9844,192,15,2025-12-07,125,13,3,50
9845,59,13,2025-12-07,87,23,26,60
9846,32,3,2025-12-07,111,18,20,5
9847,184,10,2025-12-07,42,27,11,9
9848,236,12,2025-12-07,33,28,22,46
9849,231,6,2025-12-07,13,29,35,33
9850,523,7,2025-12-07,168,23,44,22
9851,404,4,2025-12-07,77,10,47,28
9852,796,4,2025-12-07,40,15,9,5
9853,404,10,2025-12-07,185,10,50,10
9854,8,7,2025-12-07,142,5,10,6
9855,4,12,2025-12-07,206,28,19,17
9856,374,13,2025-12-07,130,19,11,41
9857,765,9,2025-12-07,90,6,22,11
9858,606,8,2025-12-07,195,19,31,12
9859,123,14,2025-12-07,211,29,50,35
9860,755,11,2025-12-07,97,9,41,29
9861,292,7,2025-12-07,159,14,10,27
9862,57,12,2025-12-07,163,6,47,47
9863,39,13,2025-12-07,103,18,13,48
9864,552,3,2025-12-07,212,17,49,27
9865,58,15,2025-12-07,71,5,24,5
9866,603,13,2025-12-07,47,13,23,49
9867,644,14,2025-12-07,14,8,41,42
9868,195,4,2025-12-07,41,5,38,54
9869,569,9,2025-12-07,173,30,49,2
9870,83,15,2025-12-07,104,17,41,38
9871,161,13,2025-12-07,65,27,35,0
9872,773,2,2025-12-07,165,15,31,49
9873,8,8,2025-12-07,80,11,7,18
9874,236,7,2025-12-07,60,11,8,40
9875,417,14,2025-12-07,11,12,1,50
9876,225,2,2025-12-07,66,20,7,58
9877,787,1,2025-12-07,167,27,40,56
9878,607,3,2025-12-07,104,7,31,48
9879,8,2,2025-12-07,124,11,23,16
9880,443,4,2025-12-07,21,14,37,35
9881,281,5,2025-12-07,183,14,32,18
9882,286,4,2025-12-07,219,27,2,5
9883,216,9,2025-12-07,9,12,33,22
9884,190,13,2025-12-07,123,29,43,7
9885,172,7,2025-12-07,112,24,31,33
9886,67,7,2025-12-07,41,30,9,17
9887,294,2,2025-12-07,57,10,18,48
9888,12,14,2025-12-07,69,27,28,6
9889,465,9,2025-12-07,117,20,47,48
9890,13,9,2025-12-07,114,12,9,44
9891,433,2,2025-12-07,46,30,14,17
9892,188,15,2025-12-07,60,9,32,4
9893,81,14,2025-12-07,50,28,47,4
9894,702,10,2025-12-07,210,23,30,52
9895,132,1,2025-12-07,111,15,17,55
9896,682,6,2025-12-07,74,20,38,1
9897,628,4,2025-12-07,165,11,1,6
9898,57,11,2025-12-07,140,24,12,57
9899,604,15,2025-12-07,69,12,11,48
9900,796,2,2025-12-07,164,8,30,47
9901,794,13,2025-12-07,115,13,12,40
9902,586,6,2025-12-07,202,17,20,42
9903,358,11,2025-12-07,166,28,4,33
9904,358,10,2025-12-07,48,18,13,45
9905,627,12,2025-12-07,183,30,28,50
9906,783,3,2025-12-07,67,16,12,50
9907,494,15,2025-12-07,174,11,25,22
9908,66,13,2025-12-07,3,17,46,12
9909,441,15,2025-12-07,108,14,24,48
9910,678,15,2025-12-07,140,15,50,6
9911,560,6,2025-12-07,143,27,31,30
9912,225,4,2025-12-07,67,28,15,21
9913,389,3,2025-12-07,82,18,12,30
9914,598,12,2025-12-07,188,22,7,37
9915,183,3,2025-12-07,42,29,13,57
9916,311,8,2025-12-07,36,24,39,60
9917,94,3,2025-12-07,203,22,26,34
9918,527,8,2025-12-07,36,5,24,56
9919,381,2,2025-12-07,79,28,19,42
9920,533,2,2025-12-07,123,6,8,16
9921,585,4,2025-12-07,143,18,8,51
9922,214,8,2025-12-07,214,19,32,54
9923,480,5,2025-12-07,217,25,1,45
9924,696,1,2025-12-07,35,9,36,58
9925,6,12,2025-12-07,56,6,46,28
9926,25,7,2025-12-07,48,15,33,23
9927,674,8,2025-12-07,147,15,5,44
9928,604,14,2025-12-07,37,21,31,30
9929,631,10,2025-12-07,163,12,36,21
